Repo Name,File Path,File Type,IsPod,IfSecurityAttackExist,Attack#1,Attack#2,Attack#3,Attack#4,Attack#5,Attack#6,Attack#7,Attack#8,Attack#9,Attack#10,note,Output
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\default\manager_auth_proxy_patch.yaml,,1.0,1,,,,1.0,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\default\manager_auth_proxy_patch.yaml'

Workload
┌─────────────────────┬───────────┬────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                               │
├─────────────────────┼───────────┼────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\default\manager_auth_proxy_patch.yaml -v │
└─────────────────────┴───────────┴────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\default\manager_webhook_patch.yaml,,1.0,1,,,,1.0,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\default\manager_webhook_patch.yaml'

Workload
┌─────────────────────┬───────────┬─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                            │
├─────────────────────┼───────────┼─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\default\manager_webhook_patch.yaml -v │
└─────────────────────┴───────────┴─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\manager\manager.yaml,,1.0,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\manager\manager.yaml'

Workload
┌─────────────────────┬───────────┬───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                              │
├─────────────────────┼───────────┼───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\manager\manager.yaml -v │
└─────────────────────┴───────────┴───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\auth_proxy_client_clusterrole.yaml,,,0,,,,,,,,,,,,No security posture overview found in the output.
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\auth_proxy_role.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\auth_proxy_role.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\auth_proxy_role_binding.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\auth_proxy_role_binding.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\leader_election_role.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\leader_election_role.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\leader_election_role_binding.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\leader_election_role_binding.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqlbackup_editor_role.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\mysqlbackup_editor_role.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqlbackup_viewer_role.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\mysqlbackup_viewer_role.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqlcluster_editor_role.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\mysqlcluster_editor_role.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqlcluster_viewer_role.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\mysqlcluster_viewer_role.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqldatabase_editor_role.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\mysqldatabase_editor_role.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqldatabase_viewer_role.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\mysqldatabase_viewer_role.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqluser_editor_role.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\mysqluser_editor_role.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\mysqluser_viewer_role.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\mysqluser_viewer_role.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\role.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\role.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\config\rbac\role_binding.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\config\rbac\role_binding.yaml'

All controls passed. No issues found"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-cluster\templates\backup-secret.yaml,Helm,,0,,,,,,,,,,,,No security posture overview found in the output.
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-cluster\templates\secret.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\clusterrole.yaml,Helm,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\deploy\charts\mysql-operator\'

Access control
┌────────────────────────────────┬───────────┬─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name                   │ Resources │ View details                                                                                                                                │
├────────────────────────────────┼───────────┼─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ List Kubernetes secrets        │     1     │ $ kubescape scan control C-0015 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\deploy\charts\mysql-operator\ -v │
│ Roles with delete capabilities │     1     │ $ kubescape scan control C-0007 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mysql-operator\deploy\charts\mysql-operator\ -v │
└────────────────────────────────┴───────────┴─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\clusterrolebinding.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\orchestrator-config.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\orchestrator-ingress.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\orchestrator-secret.yaml,Helm,,0,,,0.0,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\pdb.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\serviceaccount.yaml,Helm,,0,,,,,,,,,,,,
mysql-operator,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mysql-operator\deploy\charts\mysql-operator\templates\statefulset.yaml,Helm,1.0,1,,,1.0,,,,,,,,,
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\mongodb-enterprise-multi-cluster.yaml,,1.0,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\mongodb-enterprise-multi-cluster.yaml'

Workload
┌─────────────────────┬───────────┬────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                                       │
├─────────────────────┼───────────┼────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\mongodb-enterprise-multi-cluster.yaml -v │
└─────────────────────┴───────────┴────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\mongodb-enterprise-openshift.yaml,,1.0,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\mongodb-enterprise-openshift.yaml'

Workload
┌─────────────────────┬───────────┬────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                                   │
├─────────────────────┼───────────┼────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\mongodb-enterprise-openshift.yaml -v │
└─────────────────────┴───────────┴────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\mongodb-enterprise.yaml,,1.0,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\mongodb-enterprise.yaml'

Workload
┌─────────────────────┬───────────┬──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                         │
├─────────────────────┼───────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\mongodb-enterprise.yaml -v │
└─────────────────────┴───────────┴──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\multi_cluster_verify\sample-service.yaml,,1.0,1,,,,1.0,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\multi_cluster_verify\sample-service.yaml'

Workload
┌─────────────────────┬───────────┬───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                                          │
├─────────────────────┼───────────┼───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     2     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\multi_cluster_verify\sample-service.yaml -v │
└─────────────────────┴───────────┴───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘


Highest-stake workloads
───────────────────────

High-stakes workloads are defined as those which Kubescape estimates would have the highest impact if they were to be exploited.

1. name: helloworld-v1, kind: Deployment
   $ kubescape scan workload Deployment/helloworld-v1 --file-path=D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\multi_cluster_verify\sample-service.yaml
2. name: helloworld-v2, kind: Deployment
   $ kubescape scan workload Deployment/helloworld-v2 --file-path=D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\multi_cluster_verify\sample-service.yaml"
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\samples\mongodb\project.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\mongodb\project.yaml'

All controls passed. No issues found"
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\samples\mongodb\authentication\scram\replica-set\replica-set-scram-password.yaml,,,0,,,,,,,,,,,,No security posture overview found in the output.
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\samples\mongodb\authentication\scram\sharded-cluster\sharded-cluster-scram-password.yaml,,,0,,,,,,,,,,,,No security posture overview found in the output.
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\samples\mongodb\authentication\scram\standalone\standalone-scram-password.yaml,,,0,,,,,,,,,,,,No security posture overview found in the output.
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\samples\mongodb\prometheus\replica-set.yaml,,1.0,0,,,,,,,,,,,,No security posture overview found in the output.
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\argocd\project.yaml,,,0,,,,,,,,,,,,No security posture overview found in the output.
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\job.yaml,,1.0,1,,,,1.0,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\job.yaml'

All controls passed. No issues found"
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\cluster_scoped_central_cluster.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\cluster_scoped_central_cluster.yaml'

Access control
┌────────────────────────────────┬───────────┬──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name                   │ Resources │ View details                                                                                                                                                                                                     │
├────────────────────────────────┼───────────┼──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ List Kubernetes secrets        │     1     │ $ kubescape scan control C-0015 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\cluster_scoped_central_cluster.yaml -v │
│ Roles with delete capabilities │     1     │ $ kubescape scan control C-0007 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\cluster_scoped_central_cluster.yaml -v │
└────────────────────────────────┴───────────┴──────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\cluster_scoped_member_cluster.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\cluster_scoped_member_cluster.yaml'

Access control
┌────────────────────────────────┬───────────┬─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name                   │ Resources │ View details                                                                                                                                                                                                    │
├────────────────────────────────┼───────────┼─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ List Kubernetes secrets        │     1     │ $ kubescape scan control C-0015 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\cluster_scoped_member_cluster.yaml -v │
│ Roles with delete capabilities │     1     │ $ kubescape scan control C-0007 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\cluster_scoped_member_cluster.yaml -v │
└────────────────────────────────┴───────────┴─────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\namespace_scoped_central_cluster.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\namespace_scoped_central_cluster.yaml'

Access control
┌────────────────────────────────┬───────────┬────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name                   │ Resources │ View details                                                                                                                                                                                                       │
├────────────────────────────────┼───────────┼────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ List Kubernetes secrets        │     1     │ $ kubescape scan control C-0015 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\namespace_scoped_central_cluster.yaml -v │
│ Roles with delete capabilities │     1     │ $ kubescape scan control C-0007 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\namespace_scoped_central_cluster.yaml -v │
└────────────────────────────────┴───────────┴────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\namespace_scoped_member_cluster.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\namespace_scoped_member_cluster.yaml'

Access control
┌────────────────────────────────┬───────────┬───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name                   │ Resources │ View details                                                                                                                                                                                                      │
├────────────────────────────────┼───────────┼───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ List Kubernetes secrets        │     1     │ $ kubescape scan control C-0015 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\namespace_scoped_member_cluster.yaml -v │
│ Roles with delete capabilities │     1     │ $ kubescape scan control C-0007 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\multi-cluster-cli-gitops\resources\rbac\namespace_scoped_member_cluster.yaml -v │
└────────────────────────────────┴───────────┴───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
mongodb-enterprise-kubernetes,D:/PhD/Research/K8s-config-bugs_FSE25/final_repo_list/repos\mongodb-enterprise-kubernetes\samples\ops-manager\ops-manager-remote-mode.yaml,,,0,,,,,,,,,,,,"Security posture overview for repo: 'D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\ops-manager\ops-manager-remote-mode.yaml'

Workload
┌─────────────────────┬───────────┬───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┐
│ Control name        │ Resources │ View details                                                                                                                                                                  │
├─────────────────────┼───────────┼───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┤
│ Non-root containers │     1     │ $ kubescape scan control C-0013 D:\PhD\Research\K8s-config-bugs_FSE25\final_repo_list\repos\mongodb-enterprise-kubernetes\samples\ops-manager\ops-manager-remote-mode.yaml -v │
└─────────────────────┴───────────┴───────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────────┘"
